"","File_Name","Child_ID","Child_Age","Start_Time","End_Time","Child_C","Child_X","Child_R","Child_L","Child_C_X","Adult_Lyrical_N","Adult_Lyrical_U","Adult_Lyrical_T","Adult_NonLyrical_N","Adult_NonLyrical_U","Adult_NonLyrical_T","Adult_NoMusic_N","Adult_NoMusic_U","Adult_NoMusic_T","Child_C_log","Child_X_log","Child_R_log","Child_L_log","Child_C_X_log","Adult_Lyrical_N_log","Adult_Lyrical_U_log","Adult_Lyrical_T_log","Adult_NonLyrical_N_log","Adult_NonLyrical_U_log","Adult_NonLyrical_T_log","Adult_NoMusic_N_log","Adult_NoMusic_U_log","Adult_NoMusic_T_log","Child_C_count","Child_X_count","Child_R_count","Child_L_count","Child_C_X_count","Adult_Lyrical_N_count","Adult_Lyrical_U_count","Adult_Lyrical_T_count","Adult_NonLyrical_N_count","Adult_NonLyrical_U_count","Adult_NonLyrical_T_count","Adult_NoMusic_N_count","Adult_NoMusic_U_count","Adult_NoMusic_T_count"
"234","0530_000614",530,6,4594,4894,0,7.988,41.381,0,7.988,0,0,0,0,0,0,15.361,0,8.304,0,2.19589035432308,3.74670014859764,0,2.19589035432308,0,0,0,0,0,0,2.79490045400094,0,2.23044441521636,0,9,40,0,9,0,0,0,0,0,0,10,0,6
"235","0530_000614",530,6,12394,12694,0,40.483,10.298,0,40.483,0,0,0,0,0,0,0,0,3.566,0,3.72528370475764,2.42462571890307,0,3.72528370475764,0,0,0,0,0,0,0,0,1.5186375481076,0,43,12,0,43,0,0,0,0,0,0,0,0,2
"236","0530_000916",530,9,8850,9150,3.374,40.247,0.3,0,43.621,0,0,0,0,0,0,0,0,0,1.47567792225458,3.71957838286321,0.262364264467491,0,3.79820460022793,0,0,0,0,0,0,0,0,0,4,46,1,0,50,0,0,0,0,0,0,0,0,0
"237","0530_000916",530,9,11250,11550,15.43,39.093,0,1.332,54.523,0,0,0,0,0,0,1.709,0,0,2.79910893204918,3.6912017554835,0,0.846726268488246,4.01679734932087,0,0,0,0,0,0,0.996579563102958,0,0,11,45,0,2,56,0,0,0,0,0,0,2,0,0
"238","0530_000916",530,9,15750,16050,0.696,111.1,0,0,111.796,0,0,0,0,0,0,1.694,0,0,0.528272537369711,4.71939133007811,0,0,4.72558087744229,0,0,0,0,0,0,0.991027077988172,0,0,1,87,0,0,88,0,0,0,0,0,0,1,0,0
"239","0530_010609",530,18,10674,10974,11.559,22.739,16.671,1.209,34.298,0,0,0,0,0,0,53.113,0.758,3.697,2.53043754003599,3.16711926529517,2.87192487782592,0.79253992443798,3.56382630511037,0,0,0,0,0,0,3.99107445273465,0.564176799262985,1.54692400704486,14,41,12,4,55,0,0,0,0,0,0,43,1,4
"240","0530_010609",530,18,23574,23874,14.062,14.778,0,0,28.84,0,0,0,0,0,0,41.924,0,14.377,2.71217501567916,2.7586165646729,0,0,3.39584977533556,0,0,0,0,0,0,3.75943111006488,0,2.73287288653356,23,27,0,0,50,0,0,0,0,0,0,36,0,17
"241","0530_010609",530,18,33474,33774,15.57,55.18,20.07,0,70.75,0,0,0,0,0,0,157.635,0.81,1.78,2.80759383143847,4.0285608216761,3.0478502278161,0,4.27318785463973,0,0,0,0,0,0,5.06660596581267,0.593326845277734,1.02245092770255,9,69,12,0,78,0,0,0,0,0,0,112,2,2
"242","0534_000307",534,3,16011,16311,7.01,67.524,6.912,0,74.534,0,0,0,0,0,0,34.536,6.448,15.139,2.08069076108027,4.22718404886821,2.06838059432041,0,4.32458288601218,0,0,0,0,0,0,3.57054626715207,2.00794553997477,2.78123870305369,14,156,8,0,170,0,0,0,0,0,0,36,5,15
"243","0534_000307",534,3,22011,22311,4.224,84.386,22.995,0,88.61,0,0,0,0,0,0,98.495,13.938,5.267,1.65326339197413,4.44718215292958,3.17784547531021,0,4.49546692089613,0,0,0,0,0,0,4.60010739164563,2.70390830193487,1.83529777124254,6,197,24,0,203,0,0,0,0,0,0,80,20,5
"244","0534_000307",534,3,42411,42711,7.241,78.464,10.956,0,85.705,0,0,0,0,0,0,64.173,1.087,17.22,2.10912169578125,4.37530408891305,2.48123324442169,0,4.46251155225051,0,0,0,0,0,0,4.17704527273576,0.735727628095064,2.90251989183181,7,159,6,0,166,0,0,0,0,0,0,66,1,14
"245","0534_000613",534,6,2356,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","0534_000613",534,6,26656,26956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247","0534_000613",534,6,29056,29356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248","0534_000912",534,9,4885,5185,22.49,10.521,0,0,33.011,0,0,0,0,0,0,2.968,0,14.559,3.15657479867082,2.44417145705592,0,0,3.52668400170357,0,0,0,0,0,0,1.37826218942263,0,2.74463924933283,28,17,0,0,45,0,0,0,0,0,0,4,0,15
"249","0534_000912",534,9,17485,17785,2.834,14.905,44.978,0,17.739,0,0,0,0,0,3.707,21.641,0,46.836,1.34390864462345,2.76663352520111,3.82816302121632,0,2.93060691359353,0,0,0,0,0,1.54905076241901,3.11976242197084,0,3.86777849410656,3,21,29,0,24,0,0,0,0,0,2,25,0,64
"250","0534_000912",534,9,20185,20485,14.795,41.243,0,2.001,56.038,0,0,0,0,0,0,8.853,0,50.32,2.75969343425405,3.74343865960328,0,1.09894556645823,4.04371771237771,0,0,0,0,0,0,2.28777597734034,0,3.93808053974744,19,46,0,3,65,0,0,0,0,0,0,11,0,29
"251","0534_010612",534,18,15767,16067,62.647,17.189,0,0,79.836,0,0,0,0,0,0,0,0,14.417,4.15335219113537,2.9008170157577,0,0,4.392422410856,0,0,0,0,0,0,0,0,2.7354707966782,54,20,0,0,74,0,0,0,0,0,0,0,0,16
"252","0534_010612",534,18,17567,17867,34.571,9.326,0,0,43.897,0,0,0,0,0,0,9.802,0,40.987,3.57153069914404,2.33466498645746,0,0,3.80437097737121,0,0,0,0,0,0,2.3797313021707,0,3.73736004656146,46,18,0,0,64,0,0,0,0,0,0,8,0,46
"253","0534_010612",534,18,21467,21767,55.075,39.499,0,42.058,94.574,0,0,0,0,0,0,1.774,0,43.25,4.02669008040627,3.70127728244963,0,3.76254804403914,4.55990081654056,0,0,0,0,0,0,1.02029032189264,0,3.78985537145394,49,49,0,27,98,0,0,0,0,0,0,2,0,39
"254","0573_000303",573,3,1728,2028,0,59.031,0,0,59.031,0,0,0,0,0,0,3.552,0,98.446,0,4.0948610954625,0,0,4.0948610954625,0,0,0,0,0,0,1.51556669682403,0,4.59961478327439,0,139,0,0,139,0,0,0,0,0,0,3,0,79
"255","0573_000303",573,3,9228,9528,5.653,47.254,0,0.574,52.907,0,0,0,0,0,0,81.984,0,88.48,1.89506788075975,3.87647872590325,0,0.453620149995211,3.98726033961243,0,0,0,0,0,0,4.41864781812953,0,4.49401513662193,5,90,0,1,95,0,0,0,0,0,0,73,0,70
"256","0573_000303",573,3,17328,17628,0,40.855,10.955,0,40.855,0,0,2.006,0,0,0,69.268,0,110.663,0,3.73421126411202,2.48114960091029,0,3.73421126411202,0,0,1.10061029133078,0,0,0,4.25231650315114,0,4.71548540679695,0,61,5,0,61,0,0,1,0,0,0,57,0,76
"257","0583_000305",583,3,5671,5971,0,3.579,0,0,3.579,0,0,0,0,0,0,48.128,1.394,0,0,1.52148063367496,0,0,1.52148063367496,0,0,0,0,0,0,3.8944291370271,0.872965607135781,0,0,12,0,0,12,0,0,0,0,0,0,37,2,0
"258","0583_000305",583,3,26971,27271,2.226,31.171,21.166,0,33.397,0,0,0,0,0,0,0,1.508,15.951,1.17124297970302,3.47106542562948,3.09855958335346,0,3.53796935127408,0,0,0,0,0,0,0,0.919485622770674,2.83032682913635,5,114,32,0,119,0,0,0,0,0,0,0,2,18
"259","0583_000305",583,3,35671,35971,0,41.267,7.09,0,41.267,0,0,0,0,0,0,36.187,0.613,10.041,0,3.74400663973925,2.0906287310704,0,3.74400663973925,0,0,0,0,0,0,3.61595923783731,0.478095799143072,2.401615616457,0,57,2,0,57,0,0,0,0,0,0,35,1,11
"260","0583_000605",583,6,7585,7885,0.588,33.928,5.677,0,34.516,0,0,0,0,0,0,0.353,0.791,31.463,0.462475362824944,3.55328879980759,1.89866878487573,0,3.56998329917008,0,0,0,0,0,0,0.302324349188651,0.582774123078575,3.48010097925762,1,52,7,0,53,0,0,0,0,0,0,1,1,33
"261","0583_000605",583,6,16585,16885,0,79.121,12.298,0,79.121,0,0,0,0,0,0,0,0,0,0,4.38353799199781,2.58761364798026,0,4.38353799199781,0,0,0,0,0,0,0,0,0,0,56,5,0,56,0,0,0,0,0,0,0,0,0
"262","0583_000605",583,6,34285,34585,0,12.715,53.213,0,12.715,0,0,0,0,0,0,11.086,0,2.5,0,2.61849012438957,3.99292073208414,0,2.61849012438957,0,0,0,0,0,0,2.49204775793937,0,1.25276296849537,0,23,38,0,23,0,0,0,0,0,0,10,0,2
"263","0583_000904",583,9,7296,7596,26.11,57.34,0,0,83.45,0,0,0,0,0,0,0,0,55.095,3.29990266351057,4.06628796443958,0,0,4.43615964325381,0,0,0,0,0,0,0,0,4.02704668199693,22,59,0,0,81,0,0,0,0,0,0,0,0,20
"264","0583_000904",583,9,16596,16896,38.537,45.38,71.582,0,83.917,0,0,0,0,0,0,0,0,37.331,3.67723694232986,3.83686833182739,4.28471695720577,0,4.4416743088441,0,0,0,0,0,0,0,0,3.6462589682773,30,44,44,0,74,0,0,0,0,0,0,0,0,27
"265","0583_000904",583,9,24396,24696,31.568,40.178,7.106,0,71.746,0,0,0,0,0,0,0,0,4.186,3.48333021120068,3.71790413315455,2.09260452820612,0,4.28697392172212,0,0,0,0,0,0,0,0,1.64596268711647,29,93,9,0,122,0,0,0,0,0,0,0,0,5
"266","0583_010604",583,18,1007,1307,71.96,2.017,0.83,0,73.977,0,0,0,0,0,0,10.94,0,24.23,4.28991134576608,1.10426296017692,0.60431596685333,0,4.31718139983781,0,0,0,0,0,0,2.47989410796446,0,3.22803376265297,50,4,1,0,54,0,0,0,0,0,0,6,0,32
"267","0583_010604",583,18,3407,3707,31.135,9.676,0,0,40.811,0,0,0,0,0,0,8.042,5.178,95.014,3.46994577882325,2.36799823154228,0,0,3.73315946280548,0,0,0,0,0,0,2.20188038887241,1.82099459449639,4.56449401416852,36,10,0,0,46,0,0,0,0,0,0,9,3,78
"268","0583_010604",583,18,10307,10607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","0623_000312",623,3,2568,2868,1.103,39.923,0,0,41.026,0,0,0,0,0,0,0,0,20.613,0.743364896720563,3.71169225217909,0,0,3.73828847437148,0,0,0,0,0,0,0,0,3.07329498550178,2,67,0,0,69,0,0,0,0,0,0,0,0,22
"270","0623_000312",623,3,17568,17868,0,47.59,13.557,0,47.59,0,0,0,0,0,0,0,0,41.338,0,3.88341774841781,2.67807197758252,0,3.88341774841781,0,0,0,0,0,0,0,0,3.74568502793539,0,96,15,0,96,0,0,0,0,0,0,0,0,39
"271","0623_000312",623,3,30468,30768,8.753,24.859,0,0,33.612,0,0,0,0,0,0,6.566,0,61.568,2.27757492998988,3.25265870283577,0,0,3.54420044274449,0,0,0,0,0,0,2.02366452621084,0,4.13625396529931,11,51,0,0,62,0,0,0,0,0,0,7,0,56
"272","0623_000607",623,6,21686,21986,0,8.78,0,0,8.78,0,0,0,0,0,0,1.06,2.2,48.93,0,2.28033948404673,0,0,2.28033948404673,0,0,0,0,0,0,0.72270598280149,1.16315080980568,3.91062202451252,0,13,0,0,13,0,0,0,0,0,0,1,3,35
"273","0623_000607",623,6,24086,24386,0,37.86,0,0,37.86,0,0,0,0,0,0,0,1.2,2.33,0,3.65996544394929,0,0,3.65996544394929,0,0,0,0,0,0,0,0.78845736036427,1.20297230399235,0,50,0,0,50,0,0,0,0,0,0,0,2,1
"274","0623_000607",623,6,27356,27656,6.506,19.615,5.457,0.84,26.121,0,0,0,0,0,0,0,0,13.914,2.01570270071283,3.02601896615886,1.86516481364433,0.609765571620894,3.30030833554874,0,0,0,0,0,0,0,0,2.7023003691216,8,24,4,2,32,0,0,0,0,0,0,0,0,10
"275","0623_000907",623,9,801,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","0623_000907",623,9,20301,20601,34.838,7.665,0,0,42.503,0,0,0,0,0,0,41.717,1.17,20.595,3.57900878297822,2.15929192316757,0,0,3.77282990123387,0,0,0,0,0,0,3.75459696746697,0.774727167552368,3.07246180641266,28,10,0,0,38,0,0,0,0,0,0,26,1,10
"277","0623_000907",623,9,25401,25701,0,12.429,12.005,42.003,12.429,0,0,0,0,0,0,0,0,77.411,0,2.59741654759904,2.56533389890062,3.76126988070179,2.59741654759904,0,0,0,0,0,0,0,0,4.36196422363683,0,21,8,48,21,0,0,0,0,0,0,0,0,64
"278","0623_010606",623,18,26137,26437,40.969,28.675,0,0,69.644,0,0,0,0,0,0,26.423,1.739,32.836,3.73693125051887,3.39030494049573,0,0,4.25765317983412,0,0,0,0,0,0,3.31138207733979,1.00759289028094,3.52152532444177,46,40,0,0,86,0,0,0,0,0,0,20,2,27
"279","0623_010606",623,18,29137,29437,21.71,45.539,0,8.758,67.249,0,0,0,0,0,0,5.461,0,3.432,3.12280535611747,3.8402906707503,0,2.27808746139365,4.22316278194308,0,0,0,0,0,0,1.86578410457603,0,1.48885094944498,26,61,0,13,87,0,0,0,0,0,0,6,0,2
"280","0623_010606",623,18,37237,37537,29.425,19.92,0,0,49.345,0,0,0,0,0,0,16.994,0,14.007,3.41526463887359,3.04070563919672,0,0,3.91889930936758,0,0,0,0,0,0,2.89003836899493,0,2.70851675891385,40,33,0,0,73,0,0,0,0,0,0,13,0,17
"281","0635_000304",635,3,3280,3580,1.733,50.182,0,0,51.915,0,0,0,0,0,0,89.119,3,14.981,1.00539990694593,3.93538790773288,0,0,3.96868685254569,0,0,0,0,0,0,4.50113101918646,1.38629436111989,2.77140051660297,2,93,0,0,95,0,0,0,0,0,0,75,4,13
"282","0635_000304",635,3,5380,5680,0,47.693,78.437,0,47.693,0,0,0,0,0,0,1.774,0,47.737,0,3.88553528259104,4.37496425467337,0,3.88553528259104,0,0,0,0,0,0,1.02029032189264,0,3.88643849521531,0,72,32,0,72,0,0,0,0,0,0,2,0,49
"283","0635_000304",635,3,9880,10180,0,44.552,0,0,44.552,0,0,0,0,0,0,0,0,0,0,3.81885453053568,0,0,3.81885453053568,0,0,0,0,0,0,0,0,0,0,72,0,0,72,0,0,0,0,0,0,0,0,0
"284","0635_000603",635,6,3291,3591,0,36.505,0,0,36.505,0,0,0,0,0,0,23.201,0,37.198,0,3.6244742574216,0,0,3.6244742574216,0,0,0,0,0,0,3.18639395462295,0,3.64278315822096,0,37,0,0,37,0,0,0,0,0,0,14,0,36
"285","0635_000603",635,6,16491,16791,0,6.269,0,0,6.269,0,0,0,0,0,0,38.3,0,51.297,0,1.9836187305025,0,0,1.9836187305025,0,0,0,0,0,0,3.67122451887522,0,3.95693900804898,0,12,0,0,12,0,0,0,0,0,0,30,0,45
"286","0635_000603",635,6,29991,30291,0,25.62,3.93,0,25.62,0,0,0,0,0,0,0,0,22.015,0,3.28166281296697,1.5953389880546,0,3.28166281296697,0,0,0,0,0,0,0,0,3.1361461772692,0,40,2,0,40,0,0,0,0,0,0,0,0,31
"287","0635_000903",635,9,3118,3418,1.716,59.098,0,0,60.814,0,0,0,0,0,0,12.017,1.384,30.604,0.99916020969645,4.09597656311723,0,0,4.12412987602479,0,0,0,0,0,0,2.56625619548432,0.868779749203103,3.45328369486049,4,58,0,0,62,0,0,0,0,0,0,16,2,30
"288","0635_000903",635,9,27418,27718,1,57.25,0,0,58.25,0,0,0,0,0,0,13.16,0.79,53.74,0.693147180559945,4.06474409244581,0,0,4.08176578001524,0,0,0,0,0,0,2.65042108826557,0.582215619852664,4.00259470361253,1,43,0,0,44,0,0,0,0,0,0,13,1,54
"289","0635_000903",635,9,34018,34318,0,50.129,44.2,0.494,50.129,0,0,0,0,0,0,39.692,0.842,127.622,0,3.93435185091121,3.81109708683819,0.401457086710626,3.93435185091121,0,0,0,0,0,0,3.7060315129315,0.610851937833115,4.85687787026705,0,66,26,1,66,0,0,0,0,0,0,36,1,101
"290","0635_010603",635,18,1837,2137,29.094,19.33,11.162,0,48.424,0,0,0,0,0,0,36.922,1.427,48.179,3.40432581633669,3.01209762764026,2.49831633669792,0,3.90043613617623,0,0,0,0,0,0,3.63553141861201,0.886655926744464,3.89546670311243,39,31,8,0,70,0,0,0,0,0,0,29,1,47
"291","0635_010603",635,18,30337,30637,28.18,25.75,8.99,0,53.93,0,0,0,0,0,0,64.46,0.38,46.225,3.37348354309464,3.28653447334202,2.30158459266046,0,4.00605964735453,0,0,0,0,0,0,4.18143926907304,0.322083499169113,3.85492341338757,34,26,5,0,60,0,0,0,0,0,0,45,1,37
"292","0635_010603",635,18,44437,44737,42.58,26.262,0,2.65,68.842,0,0,0,0,0,0,34.546,0.432,59.917,3.77459832951647,3.30549379114865,0,1.2947271675944,4.24623554800563,0,0,0,0,0,0,3.5708276323378,0.359072068538454,4.10951228190303,47,25,0,3,72,0,0,0,0,0,0,22,1,51
"293","0644_000909",644,9,2006,2306,0,8.13,1.02,0,8.13,0,0,0,0,0,0,0.79,0,48.38,0,2.21156569460688,0.703097511413113,0,2.21156569460688,0,0,0,0,0,0,0.582215619852664,0,3.89954548391703,0,9,1,0,9,0,0,0,0,0,0,1,0,31
"294","0651_000310",651,3,12064,12364,0,69.928,12.181,0,69.928,0,0,0,0,0,0,1.534,4.499,0,0,4.2616652780027,2.57877639873033,0,4.2616652780027,0,0,0,0,0,0,0.929799081898947,1.70456625752568,0,0,89,12,0,89,0,0,0,0,0,0,2,5,0
"295","0651_000310",651,3,16264,16564,0,59.183,11.9,0,59.183,0,0,0,0,0,0,0,0,2.042,0,4.09738992040806,2.55722731136763,0,4.09738992040806,0,0,0,0,0,0,0,0,1.1125151938371,0,102,5,0,102,0,0,0,0,0,0,0,0,4
"296","0651_000310",651,3,26164,26464,0,62.27,19.604,0,62.27,0,0,0,0,0,0,0,0,0.617,0,4.14741128315879,3.02548523170334,0,4.14741128315879,0,0,0,0,0,0,0,0,0.48057258059497,0,85,10,0,85,0,0,0,0,0,0,0,0,2
"297","0651_000602",651,6,10454,10754,0,82.847,55.729,0,82.847,0,0,0,0,0,0,0,0,1.555,0,4.42899370945385,4.03828554382545,0,4.42899370945385,0,0,0,0,0,0,0,0,0.938052223655668,0,81,38,0,81,0,0,0,0,0,0,0,0,3
"298","0651_000602",651,6,13454,13754,0,32.326,2.061,0,32.326,0,0,0,0,0,0,211.102,0,9.709,0,3.50633787311643,1.11874165996328,0,3.50633787311643,0,0,0,0,0,0,5.35706729104056,0,2.37108450941874,0,40,1,0,40,0,0,0,0,0,0,91,0,6
"299","0651_000602",651,6,26054,26354,9.844,67.049,0.712,0,76.893,0,0,6.78,0,0,0,0,0,54.683,2.38361193163642,4.22022803391235,0.53766227771955,0,4.35533609004583,0,0,2.0515563381903,0,0,0,0,0,4.01967489388507,2,49,2,0,51,0,0,2,0,0,0,0,0,40
"300","0651_000908",651,9,18857,19157,19.79,29.542,7.463,0,49.332,0,0,0,0,0,0,7.525,0,7.471,3.03447210186992,3.41910278553099,2.13570372068797,0,3.91864105772972,0,0,0,0,0,0,2.14300302316958,0,2.13664856544941,17,42,5,0,59,0,0,0,0,0,0,4,0,8
"301","0651_000908",651,9,25757,26057,4.352,23.943,41.292,0,28.295,0,0,0,0,0,0,13.913,1.025,14.461,1.67747032282593,3.21659322171065,3.74459794287028,0,3.37741685299675,0,0,0,0,0,0,2.70223331578065,0.705569700558502,2.73832072412046,1,26,13,0,27,0,0,0,0,0,0,7,1,11
"302","0651_000908",651,9,32057,32357,11.225,25.545,9.823,0,36.77,0,0,0,0,0,0,2.81,0,76.428,2.50348303536094,3.27884140603563,2.38167349931301,0,3.63151513672437,0,0,0,0,0,0,1.33762918913861,0,4.3493484722833,8,44,8,0,52,0,0,0,0,0,0,2,0,76
"303","0651_010608",651,18,3259,3559,51.269,19.633,0.569,0,70.902,20.766,0,0,8.095,0,0,10.294,0,8.236,3.95640346110888,3.02689173580309,0.450438473750896,0,4.27530408075182,3.08034911927387,0,0,2.20772481197009,0,0,2.42427161125064,0,2.22310889149225,40,37,1,0,77,8,0,0,4,0,0,10,0,6
"304","0651_010608",651,18,5059,5359,28.38,12.469,0,0.46,40.849,0,0,0,0,0,0,0,2.01,6.79,3.38031417074573,2.60039074861668,0,0.378436435720245,3.73406790178739,0,0,0,0,0,0,0,1.10194007876078,2.05284085988266,28,20,0,1,48,0,0,0,0,0,0,0,2,8
"305","0651_010608",651,18,8959,9259,40.08,54.777,8.09,0,94.857,0,0,0,0,0,0,0,0,5.72,3.71552138506036,4.02136159803518,2.20717490818939,0,4.56285749760229,0,0,0,0,0,0,0,0,1.90508815453506,28,64,4,0,92,0,0,0,0,0,0,0,0,8
"306","0667_000309",667,3,26849,27149,0,24.033,26.083,0,24.033,0,0,0,0,0,0,74.067,4.779,34.413,0,3.2201949544341,3.29890622477369,0,3.2201949544341,0,0,0,0,0,0,4.3183810480849,1.75423065733564,3.56707898436511,0,31,9,0,31,0,0,0,0,0,0,54,4,26
"307","0747_000302",747,3,16334,16634,21.017,74.812,0,1.434,95.829,0,0,0,0,0,0,40.7,0,105.232,3.09181488223104,4.32825659146405,0,0.889535994565335,4.57294653619223,0,0,0,0,0,0,3.73050112880476,0,4.66562538168803,18,75,0,2,93,0,0,0,0,0,0,30,0,100
"308","0747_000302",747,3,24434,24734,1.62,10.18,29.42,6.305,11.8,0,0,0,0,0,0,36.925,1.18,117.263,0.963174317773006,2.41412646772695,3.41510028683115,1.98855904520266,2.54944517092557,0,0,0,0,0,0,3.6356105252346,0.779324876800997,4.77291095790451,2,20,21,5,22,0,0,0,0,0,0,28,1,107
"309","0747_000302",747,3,44834,45134,1.91,62.394,5.49,0,64.304,0,0,0,0,0,0,0,0,101.787,1.0681530811834,4.14936921974082,1.870262530716,0,4.17905329014905,0,0,0,0,0,0,0,0,4.63265888588046,2,99,2,0,101,0,0,0,0,0,0,0,0,107
"310","0747_000602",747,6,777,1077,8.58,93.911,5.43,0,102.491,0,0,0,0,0,0.76,39.545,11.581,21.33,2.25967759198277,4.55293961038444,1.86097453824953,0,4.63948465240275,0,0,0,0,0,0.56531380905006,3.70241246839652,2.53218773936899,3.10593106585207,4,50,3,0,54,0,0,0,0,0,1,34,16,18
"311","0747_000602",747,6,24177,24477,32.104,33.701,0,0.541,65.805,0,0,0,0,0,0,2.744,0.584,17.972,3.49965412100319,3.54676850498137,0,0.432431556337979,4.20177792804086,0,0,0,0,0,0,1.32015455861535,0.459953293392234,2.94296420801534,29,31,0,1,60,0,0,0,0,0,0,3,1,16
"312","0747_000602",747,6,46377,46677,19.866,67.658,0,0,87.524,0,0,0,0,0,0,42.253,0.63,36.838,3.03812104004578,4.22913765856363,0,0,4.48327370169017,0,0,0,0,0,0,3.76706659513416,0.488580014818671,3.63331388866423,20,60,0,0,80,0,0,0,0,0,0,24,1,25
"313","0747_000901",747,9,24221,24521,7.022,40.206,0,1.23,47.228,0,0,0,0,0,0,6.106,0,42.971,2.08218776734786,3.71858387682027,0,0.802001585472027,3.87593976525506,0,0,0,0,0,0,1.96093949759884,0,3.78353032571327,8,42,0,2,50,0,0,0,0,0,0,6,0,46
"314","0747_000901",747,9,37121,37421,58.426,28.249,0,0,86.675,0,0,0,0,0,0,3.135,0,26.037,4.08473184103904,3.37584538505925,0,0,4.47363679602624,0,0,0,0,0,0,1.41948732847565,0,3.29720629827416,30,25,0,0,55,0,0,0,0,0,0,4,0,26
"315","0747_000901",747,9,42506,42806,19.365,53.305,0,17.137,72.67,0,0,0,0,0,0,79.562,0,60.495,3.01381774110038,3.994616303732,0,2.89795405063529,4.29959566069472,0,0,0,0,0,0,4.38902707431863,0,4.11895587069437,11,50,0,15,61,0,0,0,0,0,0,45,0,60
"316","0747_010601a",747,18,5958,6258,60.327,11.18,0,0,71.507,0,0,0,0,0,0,17.53,0,17.287,4.11622020273954,2.49979526228175,0,0,4.28368310892395,0,0,0,0,0,0,2.91939104029727,0,2.9061904248925,65,9,0,0,74,0,0,0,0,0,0,10,0,15
"317","0747_010601b",747,18,10,310,85.597,24.356,1.43,0,109.953,0,0,0,0,0,0,56.667,3.23,7.739,4.46126517293601,3.23301538842192,0.887891257352457,0,4.7091066882199,0,0,0,0,0,0,4.05468508615978,1.44220199305819,2.16779576664541,42,17,1,0,59,0,0,0,0,0,0,38,2,7
"318","0747_010601b",747,18,8700,9000,55.165,6.812,2.58,0,61.977,0,0,0,0,0,0,2.336,1.3,54.498,4.02829378709353,2.05566101301443,1.27536280041261,0,4.14276958036876,0,0,0,0,0,0,1.2047724844965,0.832909122935104,4.01634698406704,59,12,2,0,71,0,0,0,0,0,0,2,1,51
"319","0776_000304",776,3,5819,6119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","0776_000304",776,3,9119,9419,0.86,10.614,0,0,11.474,0,0,0,0,0,0,42.129,5.419,0,0.62057648772511,2.45221126694986,0,0,2.52364647810393,0,0,0,0,0,0,3.76419562467336,1.85926234232964,0,1,9,0,0,10,0,0,0,0,0,0,25,6,0
"321","0776_000304",776,3,38819,39119,0,8.72,14.273,0,8.72,0,0,0,0,0,0,0,0,0,0,2.27418561847235,2.72608656358831,0,2.27418561847235,0,0,0,0,0,0,0,0,0,0,15,9,0,15,0,0,0,0,0,0,0,0,0
"322","0776_000613",776,6,16197,16497,0,0.88,0,0,0.88,0,0,0,0,0,0,0,1.54,2.47,0,0.631271776841858,0,0,0.631271776841858,0,0,0,0,0,0,0,0.932164081030445,1.24415459395877,0,4,0,0,4,0,0,0,0,0,0,0,1,5
"323","0776_000613",776,6,19497,19797,0,1.04,4.27,0,1.04,0,0,0,0,0,0,22.775,2.88,11.235,0,0.712949807856125,1.66203036255327,0,0.712949807856125,0,0,0,0,0,0,3.16863460843145,1.35583515363518,2.50430069689463,0,1,1,0,1,0,0,0,0,0,0,17,3,8
"324","0776_000911",776,9,36699,36999,1.827,57.903,0,0,59.73,0,0,0,0,0,0,50.93,0,11.249,1.03921607871145,4.07589202314654,0,0,4.10643780990948,0,0,0,0,0,0,3.94989665785623,0,2.50544430100555,3,71,0,0,74,0,0,0,0,0,0,40,0,9
"325","0776_000911",776,9,38799,39099,6,44.591,2.578,4.098,50.591,0,0,0,0,0,0,8.966,0,0,1.94591014905531,3.81971032861958,1.27480398508653,1.62884830595392,3.94334723867017,0,0,0,0,0,0,2.29917929985921,0,0,4,61,5,6,65,0,0,0,0,0,0,8,0,0
"326","0776_000911",776,9,45399,45699,0,10.868,0,0,10.868,0,0,0,0,0,0,4.265,0,0,0,2.47384570242858,0,0,2.47384570242858,0,0,0,0,0,0,1.66108114558594,0,0,0,17,0,0,17,0,0,0,0,0,0,4,0,0
